employee_id,full_name,department,designation,employment_type,shift_type,work_mode,date,clock_in_time,clock_out_time,total_work_hours,tasks_completed,productivity_score,absent,overtime_hours,leave_type,late_login,early_logout,project_deadlines_missed,burnout_risk_score,manager_id,location,salary_band,performance_rating,years_with_company,reason_for_leave
EMP1440,Employee 440,HR,HR Manager,Part-time,Night,Office,2025-02-11,,,,,,True,,Paid Leave,,,,,MGR430,London,High,4.87,7.7,Family Emergency
EMP1119,Employee 119,HR,HR Executive,Full-time,Rotational,Office,2025-02-06,21:16:00,05:16:00,8.0,12.0,72.97,False,0.0,,True,True,1.0,9.31,MGR209,Bangalore,High,3.83,7.1,
EMP1631,Employee 631,Sales,Sales Manager,Contractor,Night,Work From Home,2025-02-11,22:20:00,06:20:00,8.0,5.0,91.02,False,0.0,,False,True,1.0,14.09,MGR509,Bangalore,Medium,4.83,3.9,
EMP1476,Employee 476,Engineering,QA Analyst,Part-time,Rotational,Work From Home,2025-02-04,22:45:00,06:45:00,8.0,14.0,81.07,False,0.5,,True,True,1.0,8.2,MGR689,New York,Medium,4.73,6.1,
EMP1966,Employee 966,Customer Support,Support Specialist,Part-time,Day,Work From Home,2025-02-23,,,,,,True,,Paid Leave,,,,,MGR400,Sydney,Low,4.24,9.9,Personal
EMP1646,INVALID_NAME,Engineering,DevOps Engineer,Full-time,Rotational,Office,2025-02-10,21:46:00,05:46:00,8.0,5.0,87.46,False,0.5,,False,True,1.0,11.39,MGR452,New York,Low,4.06,5.3,
EMP1721,Employee 721,Sales,Sales Manager,Part-time,Rotational,Hybrid,2025-02-17,20:08:00,04:08:00,8.0,12.0,75.15,False,0.0,,False,True,0.0,14.62,MGR695,London,Low,3.83,2.6,
EMP1965,Employee 965,Consulting,Senior Consultant,Full-time,Day,Hybrid,2025-02-10,,,,,,True,,Paid Leave,,,,,MGR214,Bangalore,High,4.63,5.8,Personal
EMP1866,Employee 866,Engineering,QA Analyst,Full-time,Night,Work From Home,2025-02-02,20:25:00,04:25:00,8.0,7.0,77.65,False,0.0,,False,True,0.0,11.89,MGR520,London,High,4.46,1.1,
EMP1083,Employee 083,Consulting,Senior Consultant,Part-time,Rotational,Hybrid,2025-02-16,21:17:00,05:17:00,8.0,6.0,75.79,False,0.5,,False,True,1.0,12.17,MGR423,London,Low,3.78,5.5,
EMP1750,Employee 750,Customer Support,Support Manager,Contractor,Day,Work From Home,2025-02-19,08:13:00,16:13:00,8.0,7.0,91.32,False,0.0,,False,False,0.0,8.97,MGR404,New York,Low,4.35,2.0,
EMP1157,Employee 157,Finance,Accountant,Contractor,Day,Work From Home,2025-02-02,09:02:00,17:02:00,8.0,10.0,79.51,False,0.0,,False,False,2.0,14.43,MGR520,Bangalore,Low,4.69,9.8,
EMP1807,Employee 807,Finance,Financial Analyst,Contractor,Night,Work From Home,2025-02-16,21:27:00,05:27:00,8.0,14.0,90.35,False,0.5,,True,True,0.0,11.05,MGR209,London,Low,4.55,7.4,
EMP1562,Employee 562,Finance,Accountant,Full-time,Day,Office,2025-02-15,09:45:00,17:45:00,8.0,14.0,80.84,False,0.0,,False,True,2.0,11.71,MGR303,New York,High,4.03,2.4,
EMP1922,Employee 922,Engineering,QA Analyst,Part-time,Night,Office,2025-02-19,,,,,,True,,Paid Leave,,,,,MGR489,Sydney,High,3.72,6.1,Family Emergency
EMP1458,Employee 458,Sales,Sales Manager,Contractor,Rotational,Work From Home,2025-02-28,22:54:00,06:54:00,8.0,7.0,72.33,False,0.0,,False,False,2.0,12.73,MGR546,Bangalore,Medium,4.54,3.2,
EMP1867,Employee 867,Sales,Sales Executive,Full-time,Rotational,Hybrid,2025-02-04,21:58:00,05:58:00,8.0,11.0,70.67,False,0.0,,True,False,1.0,9.32,MGR257,New York,Medium,3.85,9.7,
EMP1877,Employee 877,Finance,Financial Analyst,Contractor,Day,Work From Home,2025-02-25,08:57:00,16:57:00,8.0,9.0,85.54,False,0.0,,True,True,0.0,9.26,MGR289,London,Medium,4.72,2.2,
EMP1232,Employee 232,Sales,Sales Manager,Contractor,Day,Hybrid,2025-02-10,09:29:00,17:29:00,8.0,8.0,92.57,False,0.0,,True,False,0.0,9.59,MGR338,Sydney,Medium,3.55,9.0,
EMP1256,Employee 256,Sales,Sales Executive,Full-time,Night,Hybrid,2025-02-27,21:44:00,05:44:00,8.0,5.0,76.79,False,0.0,,False,False,1.0,12.72,MGR684,New York,Low,3.68,9.9,
EMP1177,Employee 177,Consulting,Consultant,Contractor,Night,Hybrid,2025-02-17,20:42:00,04:42:00,8.0,8.0,88.92,False,0.0,,True,True,0.0,12.86,MGR673,New York,High,4.92,9.8,
EMP1972,Employee 972,Consulting,Senior Consultant,Full-time,Day,Work From Home,2025-02-14,08:20:00,16:20:00,8.0,7.0,71.24,False,0.0,,True,False,2.0,11.62,MGR684,Bangalore,Low,4.94,2.6,
EMP1283,Employee 283,Finance,Financial Analyst,Full-time,Rotational,Hybrid,2025-02-15,22:01:00,06:01:00,8.0,11.0,81.74,False,0.0,,True,False,1.0,13.14,MGR294,Sydney,Low,4.34,6.5,
EMP1931,Employee 931,HR,HR Executive,Contractor,Rotational,Office,2025-02-25,21:44:00,05:44:00,8.0,5.0,71.49,False,0.0,,True,True,0.0,12.55,MGR654,Bangalore,Low,3.73,7.6,
EMP1544,INVALID_NAME,Engineering,QA Analyst,Part-time,Rotational,Work From Home,2025-02-14,20:47:00,04:47:00,8.0,6.0,89.24,False,0.0,,False,True,1.0,13.38,MGR407,London,High,4.26,7.4,
EMP1857,Employee 857,Engineering,Software Engineer,Contractor,Night,Work From Home,2025-02-13,20:43:00,04:43:00,8.0,12.0,89.38,False,0.5,,False,False,2.0,12.92,MGR565,Sydney,Medium,3.57,2.0,
EMP1216,Employee 216,Engineering,QA Analyst,Full-time,Day,Hybrid,2025-02-28,09:28:00,17:28:00,8.0,15.0,77.96,False,0.5,,True,False,0.0,11.0,MGR674,Bangalore,Low,4.83,8.2,
EMP1432,Employee 432,Engineering,QA Analyst,Contractor,Day,Hybrid,2025-02-06,09:42:00,17:42:00,8.0,14.0,86.53,False,0.0,,True,False,1.0,14.39,MGR374,Sydney,Medium,3.57,7.2,
EMP1800,Employee 800,Sales,Sales Executive,Part-time,Rotational,Hybrid,2025-02-15,20:54:00,04:54:00,8.0,6.0,75.31,False,0.0,,False,False,0.0,10.25,MGR426,New York,High,3.86,1.6,
EMP1431,Employee 431,Finance,Financial Analyst,Part-time,Night,Hybrid,2025-02-07,22:24:00,06:24:00,8.0,5.0,86.25,False,0.0,,True,False,2.0,9.37,MGR676,New York,Medium,4.33,7.3,
EMP1010,Employee 010,Customer Support,Support Manager,Part-time,Rotational,Hybrid,2025-02-24,20:32:00,04:32:00,8.0,12.0,81.96,False,0.0,,True,True,2.0,9.59,MGR321,Sydney,Medium,3.53,7.7,
EMP1079,INVALID_NAME,Finance,Accountant,Contractor,Rotational,Office,2025-02-24,20:22:00,04:22:00,8.0,6.0,80.84,False,0.0,,False,True,0.0,13.06,MGR594,Bangalore,Medium,4.89,6.5,
EMP1075,Employee 075,Finance,Financial Analyst,Part-time,Night,Hybrid,2025-02-10,22:44:00,06:44:00,8.0,7.0,85.51,False,0.0,,False,True,2.0,8.15,MGR594,New York,Medium,4.12,4.0,
EMP1067,Employee 067,Engineering,DevOps Engineer,Part-time,Rotational,Office,2025-02-02,22:18:00,06:18:00,8.0,14.0,84.69,False,1.5,,True,True,2.0,11.49,MGR627,Bangalore,Low,4.78,4.8,
EMP1049,Employee 049,Sales,Sales Manager,Full-time,Day,Work From Home,2025-02-03,09:28:00,17:28:00,8.0,6.0,70.11,False,0.5,,False,True,1.0,8.38,MGR373,Sydney,Low,4.52,7.9,
EMP1095,Employee 095,Consulting,Consultant,Full-time,Day,Office,2025-02-27,09:17:00,17:17:00,8.0,12.0,82.98,False,0.0,,True,False,2.0,10.22,MGR492,New York,High,3.6,1.1,
EMP1646,Employee 646,Engineering,DevOps Engineer,Full-time,Rotational,Office,2025-02-06,21:19:00,05:19:00,8.0,8.0,94.07,False,0.5,,True,False,2.0,13.2,MGR452,New York,Low,4.06,5.3,
EMP1834,Employee 834,Sales,Sales Manager,Contractor,Rotational,Office,2025-02-20,,,,,,True,,Sick Leave,,,,,MGR678,London,Medium,4.42,2.2,Personal
EMP1483,Employee 483,Consulting,Senior Consultant,Contractor,Day,Work From Home,2025-02-02,08:03:00,16:03:00,8.0,7.0,86.71,False,0.0,,True,True,0.0,13.34,MGR343,Bangalore,Medium,4.09,4.0,
EMP1279,Employee 279,Consulting,Senior Consultant,Full-time,Rotational,Hybrid,2025-02-14,20:04:00,04:04:00,8.0,11.0,82.83,False,0.0,,True,True,1.0,14.47,MGR346,New York,Low,4.15,6.4,
EMP1077,Employee 077,Customer Support,Support Specialist,Part-time,Rotational,Office,2025-02-08,21:43:00,05:43:00,8.0,10.0,85.41,False,1.5,,False,False,2.0,9.18,MGR678,New York,Low,4.41,6.7,
EMP1133,Employee 133,Consulting,Senior Consultant,Part-time,Rotational,Hybrid,2025-02-28,20:12:00,04:12:00,8.0,8.0,89.69,False,0.5,,False,True,0.0,12.01,MGR532,London,High,3.63,6.1,
EMP1331,Employee 331,Finance,Accountant,Contractor,Night,Work From Home,2025-02-11,21:09:00,05:09:00,8.0,14.0,76.59,False,1.0,,True,False,0.0,14.21,MGR538,New York,Medium,3.83,10.0,
EMP1497,Employee 497,Consulting,Consultant,Contractor,Rotational,Hybrid,2025-02-06,22:15:00,06:15:00,8.0,15.0,74.75,False,0.0,,False,True,2.0,8.96,MGR360,Sydney,Medium,3.95,5.4,
EMP1882,Employee 882,Finance,Accountant,Part-time,Day,Work From Home,2025-02-02,09:46:00,17:46:00,8.0,6.0,84.34,False,0.5,,False,True,1.0,9.93,MGR233,Sydney,Medium,4.94,8.3,
EMP1551,Employee 551,Consulting,Consultant,Contractor,Rotational,Office,2025-02-03,21:48:00,05:48:00,8.0,15.0,86.5,False,0.5,,False,True,2.0,9.48,MGR581,Bangalore,Low,4.42,7.0,
EMP1878,Employee 878,Engineering,QA Analyst,Part-time,Night,Work From Home,2025-02-06,22:15:00,06:15:00,8.0,7.0,82.92,False,0.0,,True,True,0.0,12.33,MGR664,New York,High,4.78,5.3,
EMP1342,Employee 342,Customer Support,Support Specialist,Full-time,Night,Office,2025-02-26,21:41:00,05:41:00,8.0,7.0,90.15,False,0.0,,False,False,2.0,11.59,MGR633,New York,Medium,4.82,4.4,
EMP1689,Employee 689,Consulting,Consultant,Contractor,Night,Office,2025-02-20,20:25:00,04:25:00,8.0,11.0,89.96,False,0.5,,False,True,2.0,8.48,MGR563,Bangalore,Low,4.77,5.5,
EMP1074,Employee 074,Customer Support,Support Manager,Full-time,Day,Office,2025-02-03,,,,,,True,,Sick Leave,,,,,MGR467,Bangalore,Low,4.43,4.6,Personal
EMP1792,Employee 792,HR,HR Manager,Full-time,Night,Office,2025-02-28,22:16:00,06:16:00,8.0,10.0,84.86,False,0.5,,False,True,0.0,13.35,MGR395,London,Medium,4.9,2.8,
EMP1761,Employee 761,Customer Support,Support Manager,Part-time,Night,Office,2025-02-05,21:41:00,05:41:00,8.0,5.0,80.72,False,0.0,,True,False,1.0,8.95,MGR263,New York,High,3.57,7.7,
EMP1383,Employee 383,Engineering,Software Engineer,Part-time,Night,Hybrid,2025-02-10,,,,,,True,,Unpaid Leave,,,,,MGR294,Bangalore,Medium,3.52,2.8,
EMP1568,Employee 568,Finance,Accountant,Full-time,Day,Work From Home,2025-02-22,08:54:00,16:54:00,8.0,9.0,80.82,False,0.0,,True,False,0.0,14.58,MGR469,Sydney,Low,4.82,8.7,
EMP1513,Employee 513,HR,HR Executive,Full-time,Rotational,Hybrid,2025-02-27,22:41:00,06:41:00,8.0,10.0,74.8,False,0.0,,True,False,0.0,8.52,MGR392,London,High,4.89,7.4,
EMP1148,Employee 148,HR,HR Manager,Full-time,Night,Work From Home,2025-02-10,20:09:00,04:09:00,8.0,10.0,90.96,False,0.0,,True,True,2.0,12.58,MGR328,Sydney,High,4.01,4.8,
EMP1112,Employee 112,Consulting,Consultant,Part-time,Night,Office,2025-02-19,20:16:00,04:16:00,8.0,10.0,92.93,False,0.0,,True,False,2.0,13.36,MGR274,Bangalore,Low,4.0,4.9,
EMP1094,Employee 094,Engineering,Software Engineer,Full-time,Night,Work From Home,2025-02-06,20:21:00,04:21:00,8.0,10.0,76.03,False,0.0,,False,True,0.0,10.79,MGR444,Bangalore,Low,3.71,5.7,
EMP1744,Employee 744,Engineering,Software Engineer,Full-time,Day,Hybrid,2025-02-11,10:38:00,18:38:00,8.0,12.0,71.21,False,0.0,,False,True,2.0,14.81,MGR663,Bangalore,Medium,4.87,8.4,
EMP1021,Employee 021,Customer Support,Support Specialist,Part-time,Rotational,Work From Home,2025-02-28,21:44:00,05:44:00,8.0,12.0,83.15,False,0.0,,True,False,2.0,9.48,MGR290,Bangalore,Medium,4.81,1.3,
EMP1489,Employee 489,Sales,Sales Manager,Part-time,Night,Work From Home,2025-02-24,20:48:00,04:48:00,8.0,7.0,83.04,False,0.0,,True,True,1.0,11.85,MGR280,Sydney,Low,4.11,8.9,
EMP1767,Employee 767,HR,HR Executive,Full-time,Day,Office,2025-02-03,10:58:00,18:58:00,8.0,15.0,82.06,False,0.5,,True,True,1.0,13.42,MGR667,London,Medium,3.71,1.7,
EMP1209,Employee 209,HR,HR Executive,Part-time,Night,Hybrid,2025-02-18,99:99:99,06:52:00,8.0,6.0,85.18,False,0.0,,False,True,0.0,14.19,MGR651,Sydney,High,4.77,2.2,
EMP1480,Employee 480,Finance,Accountant,Full-time,Day,Office,2025-02-01,08:59:00,16:59:00,8.0,7.0,81.4,False,0.0,,True,False,0.0,9.93,MGR216,London,High,4.4,9.7,
EMP1895,Employee 895,Finance,Financial Analyst,Contractor,Night,Hybrid,2025-02-16,21:01:00,05:01:00,8.0,6.0,70.96,False,0.0,,False,False,1.0,13.77,MGR456,Sydney,Low,3.93,7.2,
EMP1917,Employee 917,Finance,Financial Analyst,Part-time,Rotational,Office,2025-02-24,99:99:99,06:28:00,8.0,12.0,70.17,False,0.5,,False,True,2.0,11.56,MGR310,Bangalore,High,4.65,3.0,
EMP1765,Employee 765,Consulting,Senior Consultant,Part-time,Rotational,Work From Home,2025-02-13,22:48:00,06:48:00,8.0,14.0,91.02,False,0.5,,False,True,0.0,9.07,MGR395,Sydney,Medium,4.81,2.9,
EMP1671,Employee 671,Consulting,Senior Consultant,Part-time,Day,Work From Home,2025-02-09,10:06:00,18:06:00,8.0,12.0,83.83,False,1.5,,True,True,0.0,11.47,MGR470,Bangalore,Medium,3.91,8.2,
EMP1783,Employee 783,HR,HR Executive,Contractor,Rotational,Hybrid,2025-02-24,22:27:00,06:27:00,8.0,8.0,84.2,False,0.0,,True,True,0.0,12.44,MGR570,Bangalore,Medium,3.95,2.3,
EMP1184,Employee 184,Consulting,Senior Consultant,Contractor,Day,Office,2025-02-09,08:12:00,16:12:00,8.0,7.0,85.62,False,0.0,,False,True,0.0,8.91,MGR375,New York,Low,4.26,4.7,
EMP1411,Employee 411,Customer Support,Support Manager,Part-time,Rotational,Hybrid,2025-02-19,22:43:00,06:43:00,8.0,10.0,77.13,False,0.0,,True,True,0.0,14.23,MGR681,London,Medium,3.9,8.5,
EMP1772,Employee 772,Consulting,Consultant,Full-time,Night,Office,2025-02-22,22:39:00,06:39:00,8.0,5.0,77.09,False,1.5,,True,True,1.0,14.01,MGR244,New York,Low,3.75,8.2,
EMP1493,Employee 493,Sales,Sales Manager,Contractor,Rotational,Hybrid,2025-02-27,21:12:00,05:12:00,8.0,14.0,80.74,False,0.0,,True,True,2.0,12.88,MGR594,New York,Medium,4.36,1.8,
EMP1861,Employee 861,Customer Support,Support Specialist,Full-time,Day,Office,2025-02-05,09:18:00,17:18:00,8.0,7.0,71.0,False,0.0,,True,True,2.0,13.03,MGR533,Bangalore,Low,4.58,9.9,
EMP1570,Employee 570,Consulting,Senior Consultant,Part-time,Day,Hybrid,2025-02-16,08:34:00,16:34:00,8.0,11.0,88.76,False,0.0,,False,False,1.0,8.94,MGR589,London,Low,4.18,1.9,
EMP1445,Employee 445,Engineering,DevOps Engineer,Contractor,Day,Office,2025-02-11,09:10:00,17:10:00,8.0,5.0,76.72,False,0.5,,True,True,1.0,12.63,MGR479,New York,Low,3.6,2.4,
EMP1202,Employee 202,Engineering,DevOps Engineer,Contractor,Rotational,Office,2025-02-28,20:33:00,04:33:00,8.0,6.0,70.03,False,1.0,,False,False,2.0,12.56,MGR236,Sydney,High,3.66,1.6,
EMP1145,Employee 145,Customer Support,Support Specialist,Full-time,Day,Work From Home,2025-02-22,09:40:00,17:40:00,8.0,12.0,87.81,False,0.0,,False,False,0.0,9.03,MGR667,Bangalore,Medium,3.8,3.5,
EMP1264,Employee 264,Customer Support,Support Specialist,Contractor,Day,Hybrid,2025-02-22,10:26:00,18:26:00,8.0,12.0,94.62,False,0.0,,True,True,2.0,14.63,MGR319,London,Low,3.78,8.1,
EMP1124,Employee 124,Sales,Sales Manager,Part-time,Night,Hybrid,2025-02-14,20:02:00,04:02:00,8.0,12.0,81.43,False,0.0,,False,False,1.0,13.78,MGR598,Bangalore,Low,4.16,7.2,
EMP1005,Employee 005,Sales,Sales Manager,Part-time,Day,Work From Home,2025-02-28,08:50:00,16:50:00,8.0,8.0,82.14,False,0.0,,False,False,2.0,9.35,MGR337,London,High,4.41,8.8,
EMP1534,Employee 534,Customer Support,Support Manager,Contractor,Rotational,Office,2025-02-04,20:00:00,04:00:00,8.0,15.0,84.65,False,0.0,,False,False,1.0,12.03,MGR324,London,Low,3.57,2.9,
EMP1650,Employee 650,HR,HR Executive,Part-time,Day,Hybrid,2025-02-09,10:45:00,18:45:00,8.0,12.0,92.81,False,0.0,,True,True,0.0,13.2,MGR324,Bangalore,Medium,3.66,3.1,
EMP1493,Employee 493,Sales,Sales Manager,Contractor,Rotational,Hybrid,2025-02-17,20:24:00,04:24:00,8.0,5.0,93.59,False,0.0,,False,True,0.0,9.29,MGR594,New York,Medium,4.36,1.8,
EMP1612,Employee 612,Customer Support,Support Specialist,Contractor,Night,Hybrid,2025-02-18,22:53:00,06:53:00,8.0,12.0,93.07,False,0.5,,False,True,1.0,9.63,MGR689,Bangalore,High,4.77,5.5,
EMP1194,Employee 194,Consulting,Consultant,Full-time,Night,Work From Home,2025-02-24,,,,,,True,,Sick Leave,,,,,MGR312,Bangalore,High,3.73,9.6,Personal
EMP1842,Employee 842,Finance,Accountant,Part-time,Day,Work From Home,2025-02-13,10:39:00,18:39:00,8.0,6.0,90.47,False,0.0,,False,True,1.0,11.41,MGR508,London,Low,4.58,3.0,
EMP1698,Employee 698,HR,HR Executive,Part-time,Night,Hybrid,2025-02-09,21:48:00,05:48:00,8.0,10.0,71.25,False,0.0,,True,False,1.0,8.76,MGR214,Bangalore,Low,4.04,2.0,
EMP1645,Employee 645,Finance,Financial Analyst,Full-time,Rotational,Work From Home,2025-02-26,21:50:00,05:50:00,8.0,11.0,87.02,False,0.0,,False,True,0.0,9.06,MGR521,New York,Low,4.46,2.1,
EMP1474,Employee 474,HR,HR Executive,Contractor,Rotational,Office,2025-02-21,20:58:00,04:58:00,8.0,5.0,87.68,False,0.0,,True,True,2.0,10.55,MGR255,New York,High,3.64,9.6,
EMP1722,Employee 722,Consulting,Senior Consultant,Contractor,Rotational,Hybrid,2025-02-13,21:56:00,05:56:00,8.0,9.0,93.62,False,0.5,,False,True,1.0,13.24,MGR217,London,Low,3.57,5.6,
EMP1659,Employee 659,HR,HR Manager,Full-time,Rotational,Work From Home,2025-02-22,21:19:00,05:19:00,8.0,6.0,81.53,False,0.0,,True,False,2.0,12.55,MGR635,Bangalore,High,4.16,2.2,
EMP1743,Employee 743,Engineering,DevOps Engineer,Contractor,Night,Hybrid,2025-02-28,22:56:00,06:56:00,8.0,7.0,92.87,False,0.0,,False,False,2.0,11.17,MGR565,Bangalore,High,4.42,1.9,
EMP1859,Employee 859,Consulting,Consultant,Part-time,Night,Hybrid,2025-02-20,20:21:00,04:21:00,8.0,14.0,78.53,False,1.5,,False,False,2.0,11.64,MGR428,Bangalore,Low,3.71,1.1,
EMP1552,Employee 552,Engineering,Software Engineer,Part-time,Night,Office,2025-02-01,,,,,,True,,Unpaid Leave,,,,,MGR509,Sydney,High,4.72,5.3,
EMP1620,Employee 620,Engineering,DevOps Engineer,Full-time,Night,Office,2025-02-14,21:28:00,05:28:00,8.0,11.0,76.35,False,0.0,,False,True,0.0,14.41,MGR253,New York,Low,4.91,6.8,
EMP1096,Employee 096,Engineering,QA Analyst,Contractor,Day,Office,2025-02-22,,,,,,True,,Sick Leave,,,,,MGR693,Bangalore,Low,4.01,7.7,
EMP1400,Employee 400,Finance,Financial Analyst,Contractor,Rotational,Work From Home,2025-02-24,22:54:00,06:54:00,8.0,15.0,82.11,False,0.5,,False,True,0.0,13.41,MGR542,Bangalore,Medium,4.73,7.7,
EMP1450,Employee 450,Consulting,Consultant,Part-time,Day,Office,2025-02-23,08:52:00,16:52:00,8.0,5.0,70.01,False,0.0,,False,False,0.0,10.56,MGR240,Sydney,Low,4.06,8.9,
EMP1622,Employee 622,Consulting,Consultant,Part-time,Rotational,Office,2025-02-05,22:29:00,06:29:00,8.0,9.0,86.07,False,0.0,,True,True,2.0,13.61,MGR610,Bangalore,High,3.81,7.8,
EMP1554,Employee 554,HR,HR Executive,Contractor,Rotational,Hybrid,2025-02-27,21:42:00,05:42:00,8.0,10.0,73.13,False,0.5,,True,True,1.0,13.38,MGR493,Bangalore,Low,4.06,3.6,
EMP1706,Employee 706,Engineering,DevOps Engineer,Contractor,Day,Office,2025-02-26,09:21:00,17:21:00,8.0,5.0,75.72,False,0.0,,False,True,2.0,11.52,MGR646,New York,Low,4.48,7.7,
EMP1395,Employee 395,Consulting,Senior Consultant,Part-time,Night,Hybrid,2025-02-21,22:42:00,06:42:00,8.0,5.0,85.91,False,0.0,,False,False,2.0,10.99,MGR634,New York,Low,4.88,7.2,
EMP1226,Employee 226,Engineering,QA Analyst,Full-time,Night,Work From Home,2025-02-28,21:59:00,05:59:00,8.0,15.0,81.48,False,0.0,,True,True,2.0,14.26,MGR247,London,Low,3.63,9.6,
EMP1100,Employee 100,Finance,Financial Analyst,Contractor,Day,Work From Home,2025-02-28,10:43:00,18:43:00,8.0,10.0,90.66,False,0.0,,False,True,2.0,13.36,MGR539,Bangalore,Medium,3.92,7.7,
EMP1019,Employee 019,HR,HR Executive,Full-time,Rotational,Hybrid,2025-02-08,21:12:00,05:12:00,8.0,9.0,78.61,False,0.0,,False,True,2.0,13.43,MGR547,Bangalore,High,4.42,9.5,
EMP1955,Employee 955,Consulting,Senior Consultant,Part-time,Day,Work From Home,2025-02-10,09:31:00,17:31:00,8.0,14.0,70.43,False,0.0,,True,False,2.0,13.79,MGR601,New York,Low,4.45,4.6,
EMP1968,Employee 968,Consulting,Senior Consultant,Part-time,Rotational,Office,2025-02-06,21:03:00,05:03:00,8.0,13.0,72.72,False,0.0,,False,False,1.0,10.36,MGR423,Bangalore,Low,4.73,6.1,
EMP1636,Employee 636,HR,HR Executive,Contractor,Rotational,Office,2025-02-09,21:33:00,05:33:00,8.0,11.0,75.35,False,0.0,,True,False,1.0,8.29,MGR576,Bangalore,Medium,4.06,4.1,
EMP1065,Employee 065,Consulting,Senior Consultant,Full-time,Night,Work From Home,2025-02-23,20:22:00,04:22:00,8.0,13.0,85.15,False,0.0,,True,False,0.0,11.53,MGR221,London,Medium,4.53,5.7,
EMP1910,Employee 910,Customer Support,Support Manager,Contractor,Night,Office,2025-02-27,21:44:00,05:44:00,8.0,7.0,70.31,False,0.0,,False,True,2.0,9.98,MGR342,Sydney,High,3.65,3.7,
EMP1775,Employee 775,Finance,Financial Analyst,Contractor,Rotational,Office,2025-02-15,20:06:00,04:06:00,8.0,9.0,75.7,False,0.0,,False,True,0.0,11.57,MGR536,Bangalore,Medium,4.04,8.7,
EMP1657,Employee 657,Customer Support,Support Specialist,Full-time,Day,Hybrid,2025-02-15,10:12:00,18:12:00,8.0,15.0,72.13,False,0.0,,False,True,2.0,8.93,MGR695,Bangalore,Low,3.9,2.6,
EMP1702,Employee 702,Sales,Sales Executive,Full-time,Rotational,Office,2025-02-27,,05:46:00,8.0,11.0,92.18,False,0.0,,False,True,2.0,9.14,MGR559,New York,Medium,4.02,8.1,
EMP1404,Employee 404,Engineering,QA Analyst,Full-time,Day,Office,2025-02-22,,,,,,True,,Paid Leave,,,,,MGR233,Sydney,High,4.38,3.4,Family Emergency
EMP1300,Employee 300,Customer Support,Support Specialist,Full-time,Rotational,Office,2025-02-05,22:30:00,06:30:00,8.0,7.0,72.61,False,0.5,,False,False,2.0,14.49,MGR242,Sydney,Low,4.93,5.2,
EMP1538,Employee 538,Sales,Sales Executive,Full-time,Day,Office,2025-02-01,10:51:00,18:51:00,8.0,7.0,85.84,False,0.0,,False,False,2.0,14.0,MGR646,London,High,3.72,4.4,
EMP1797,Employee 797,Engineering,QA Analyst,Full-time,Day,Hybrid,2025-02-25,10:23:00,18:23:00,8.0,14.0,80.6,False,0.0,,True,True,2.0,10.51,MGR402,London,Medium,4.09,7.8,
EMP1469,Employee 469,Finance,Accountant,Part-time,Night,Office,2025-02-12,20:29:00,04:29:00,8.0,8.0,91.8,False,0.0,,True,False,2.0,10.64,MGR365,New York,Medium,4.09,5.6,
EMP1834,Employee 834,Sales,Sales Manager,Contractor,Rotational,Office,2025-02-08,22:48:00,06:48:00,8.0,10.0,74.81,False,1.0,,False,False,2.0,12.83,MGR678,London,Medium,4.42,2.2,
EMP1535,Employee 535,Engineering,DevOps Engineer,Contractor,Rotational,Work From Home,2025-02-10,22:32:00,06:32:00,8.0,8.0,80.45,False,0.0,,True,False,1.0,14.22,MGR252,London,Low,4.76,8.2,
EMP1668,INVALID_NAME,HR,HR Manager,Full-time,Rotational,Work From Home,2025-02-12,21:21:00,05:21:00,8.0,13.0,92.02,False,0.5,,True,False,2.0,9.72,MGR299,New York,Low,4.74,4.5,
EMP1138,Employee 138,HR,HR Manager,Full-time,Day,Work From Home,2025-02-22,,,,,,True,,Sick Leave,,,,,MGR613,Bangalore,Low,4.8,2.2,
EMP1020,Employee 020,HR,HR Executive,Part-time,Night,Office,2025-02-04,21:53:00,05:53:00,8.0,6.0,79.57,False,0.0,,False,False,1.0,8.74,MGR255,Bangalore,High,4.61,2.3,
EMP1901,Employee 901,Sales,Sales Executive,Contractor,Night,Office,2025-02-03,22:47:00,06:47:00,8.0,7.0,73.08,False,0.0,,True,False,2.0,8.28,MGR651,New York,Medium,4.33,4.6,
EMP1480,Employee 480,Finance,Accountant,Full-time,Day,Office,2025-02-08,10:08:00,18:08:00,8.0,14.0,72.6,False,1.0,,True,False,1.0,14.03,MGR216,London,High,4.4,9.7,
